PERID,RESIGNED
10005513,0.925656876554
10005516,0.0586730187223
10005524,0.365635313749
10005526,0.218162771064
10005527,0.738026004871
10005528,0.218787403707
10005530,0.429820359666
10005533,0.114044709884
10005534,0.0342418161632
10005536,0.126407592887
10005539,0.454336216053
10005541,0.0948279396859
10005542,0.304321030804
10005546,0.2528931596
10005548,0.0034945358366
10005552,0.489054137815
10005553,0.645507839993
10005554,0.50522337611
10005560,0.184090280722
10005561,0.715275677528
10005562,0.518287502556
10005568,0.719302609668
10005574,0.981072898241
10005575,0.990034972049
10005577,0.255852732103
10005579,0.767032990315
10005580,0.729003861714
10005582,0.135759809097
10005586,0.110836330976
10005590,0.700767848494
10005592,0.871994228226
10005594,0.994123707271
10005595,0.18465703903
10005596,0.107147350994
10005597,0.195077970503
10005601,0.855946156998
10005604,0.894961344765
10005611,0.883513269581
10005617,0.0122787431557
10005618,0.612156353991
10005627,0.430806165533
10005628,0.525694561222
10005642,0.612606424548
10005644,0.366292523547
10005647,0.650623069096
10005652,0.833173449423
10005655,0.0646483738055
10005656,0.478859302069
10005657,0.511974193588
10005658,0.445695360555
10005660,0.335754707603
10005661,0.480912786734
10005663,0.393962750241
10005666,0.710048403785
10005671,0.14776360178
10005672,0.576909894425
10005673,0.639161883699
10005675,0.115014004196
10005677,0.0967249269339
10005678,0.717157797622
10005680,0.637569928163
10005682,0.683730328854
10005683,0.684626808444
10005686,0.207771237856
10005691,0.172587825989
10005698,0.0342090926427
10005701,0.517411398478
10005706,0.101043800429
10005709,0.527783274784
10005717,0.569300355798
10005719,0.0225776510982
10005722,0.754536320871
10005725,0.38850044939
10005726,0.336677649766
10005735,0.898440965453
10005738,0.683878513676
10005749,0.336470710604
10005750,0.778658455751
10005752,0.31023388875
10005753,0.592004874216
10005754,0.511223383191
10005758,0.775009577628
10005759,0.387139769816
10005760,0.769095238789
10005761,0.577584984888
10005764,0.661291822773
10005768,0.187497862545
10005769,0.457229690768
10005772,0.577579035888
10005779,0.47231304904
10005784,0.0855693935023
10005791,0.379039434211
10005792,0.773113568891
10005796,0.0574808674513
10005797,0.16740798749
10005799,0.591650146059
10005800,0.957361546071
10005804,0.765153594738
10005805,0.781199975117
10005811,0.290464327699
10005814,0.29521174983
10005818,0.347842470962
10005825,0.647701416781
10005831,0.0285206200777
10005832,0.479299276927
10005834,0.638753034969
10005837,0.369106034132
10005841,0.166750616317
10005843,0.159964667357
10005851,0.569628166948
10005853,0.773721785265
10005854,0.50497212142
10005860,0.670457931177
10005862,0.397987874964
10005865,0.506409724756
10005870,0.709432146344
10005872,0.366015155842
10005874,0.204907445263
10005880,0.150450121646
10005887,0.863554928727
10005893,0.628702456859
10005895,0.775868682946
10005899,0.354719846732
10005901,0.294188807539
10005903,0.417698633234
10005908,0.96725391883
10005909,0.200102128497
10005910,0.327798099876
10005915,0.878557985514
10005922,0.25424233981
10005923,0.188319172697
10005924,0.298036254359
10005925,0.773781924594
10005931,0.498574889067
10005932,0.761096132951
10005935,0.848137570668
10005937,0.29463199804
10005938,0.392993867594
10005943,0.276781252481
10005945,0.957243420883
10005948,0.730031031694
10005950,0.603125350299
10005956,0.81177989593
10005961,0.0218019315585
10005966,0.648916409583
10005967,0.818406667239
10005973,0.795753934824
10005976,0.484941775889
10005977,0.376942068899
10005979,0.368107994809
10005981,0.425694025291
10005985,0.196064112522
10005989,0.618091786551
10005991,0.801174827416
10005994,0.202028350951
10005995,0.556528055301
10005997,0.73843458643
10006003,0.700833639807
10006004,0.977507242156
10006008,0.540441427017
10006009,0.939138397866
10006011,0.531637430666
10006012,0.184245632656
10006018,0.048345602684
10006021,0.770205631741
10006022,0.73154100315
10006027,0.975255788109
10006028,0.539793752949
10006030,0.330864728494
10006038,0.156812889423
10006039,0.540417463275
10006040,0.456734573844
10006044,0.730059182121
10006049,0.156929118345
10006060,0.908874657758
10006065,0.0594464181299
10006067,0.276022683353
10006073,0.837960356159
10006075,0.218737898152
10006078,0.783390522516
10006081,0.654746920667
10006082,0.882504029351
10006084,0.337209755184
10006086,0.0772556088876
10006087,0.593964023885
10006088,0.375640488037
10006090,0.613292875592
10006097,0.325580793783
10006101,0.793631041565
10006102,0.604697950436
10006104,0.864125173802
10006106,0.534774971918
10006110,0.706220985396
10006113,0.46156773239
10006114,0.265250335909
10006115,0.0752076838912
10006118,0.861831154056
10006119,0.46253074655
10006120,0.113581116358
10006122,0.867614391165
10006125,0.753057420212
10006127,0.00147013254592
10006128,0.643567306209
10006129,0.0506404629995
10006132,0.994872323943
10006133,0.358187048253
10006141,0.747863746858
10006153,0.228161837107
10006154,0.557555891329
10006155,0.228094201338
10006156,0.0255543162744
10006157,0.919887377639
10006158,0.631937726595
10006159,0.128399023727
10006160,0.185241659048
10006164,0.959994038486
10006168,0.3492716403
10006170,0.907105607446
10006171,0.640939345088
10006172,0.777568726109
10006178,0.995763190419
10006180,0.184663255978
10006182,0.777382544311
10006184,0.181681875004
10006186,0.801400726137
10006187,0.878394729309
10006190,0.329113706744
10006193,0.786746707769
10006194,0.722598920318
10006198,0.174061705361
10006200,0.659833085565
10006203,0.492433134546
10006217,0.261957627425
10006223,0.92137988696
10006228,0.496508195951
10006229,0.412593207819
10006230,0.307153729318
10006231,0.139050824526
10006232,0.792954420799
10006240,0.859807107503
10006242,0.310092048255
10006244,0.0822453943796
10006246,0.175225243654
10006252,0.770112771336
10006255,0.11424409759
10006256,0.497655461626
10006261,0.695748365064
10006265,0.94822692033
10006266,0.879888668966
10006267,0.0649496291462
10006269,0.790422473433
10006270,0.218409328141
10006271,0.869848608734
10006272,0.618780171208
10006273,0.116195897632
10006279,0.367323683389
10006281,0.217434781014
10006282,0.416433527495
10006283,0.408990325823
10006288,0.823064574748
10006289,0.719045606226
10006291,0.833323897254
10006300,0.303328786761
10006305,0.785352831216
10006314,0.44335483776
10006316,0.976239220625
10006319,0.329797492245
10006322,0.560535311689
10006329,0.500982186429
10006331,0.984953581491
10006342,0.244442039882
10006344,0.113116461352
10006345,0.910590505152
10006350,0.278763322626
10006352,0.910327316829
10006354,0.311219440245
10006361,0.77259787703
10006364,0.218593931881
10006366,0.991207527556
10006371,0.196956147151
10006375,0.973568850587
10006384,0.661673288576
10006387,0.300294147168
10006388,0.361464389635
10006390,0.185271065379
10006392,0.953258133317
10006395,0.368010706298
10006398,0.660425108608
10006400,0.206199625833
10006402,0.00092717437078
10006403,0.876314638137
10006404,0.136040044271
10006405,0.287121022852
10006407,0.771977469707
10006411,0.2097338669
10006414,0.703827346184
10006415,0.374719298647
10006416,0.573393324065
10006421,0.841127551624
10006422,0.139481843055
10006426,0.618787114334
10006428,0.295421393942
10006430,0.86747774328
10006433,0.174770749797
10006442,0.816083524132
10006448,0.321696183747
10006451,0.10744887394
10006454,0.528566993339
10006456,0.318121616793
10006458,0.470819279072
10006460,0.452784185351
10006462,0.665546189369
10006464,0.0285352109385
10006465,0.509189248034
10006468,0.609255118606
10006474,0.576709640301
10006475,0.744090366974
10006476,0.468414851231
10006477,0.297486546081
10006479,0.42120436873
10006481,0.171216498349
10006482,0.161675253676
10006485,0.465364732287
10006486,0.0226772877259
10006487,0.954697398989
10006488,0.918615154129
10006489,0.333933628356
10006490,0.631175596101
10006491,0.680759230608
10006493,0.253305941914
10006501,0.283076304743
10006503,0.733271090519
10006509,0.641700345595
10006511,0.71053156582
10006512,0.83442056302
10006516,0.266885148854
10006517,0.540492058896
10006518,0.950653655338
10006522,0.0811176509297
10006523,0.739402863096
10006524,0.194583556447
10006527,0.939122899796
10006530,0.742202275474
10006531,0.715331243295
10006532,0.949528582818
10006533,0.538030663035
10006536,0.75248819376
10006541,0.788029298964
10006542,0.57598515028
10006543,0.20752963802
10006544,0.172133613461
10006546,0.13767494795
10006547,0.740963584594
10006550,0.14679221346
10006554,0.0182843315739
10006555,0.6758344176
10006556,0.437207019491
10006565,0.571895044667
10006574,0.275298493598
10006576,0.358906193423
10006578,0.436146392967
10006581,0.22423430994
10006586,0.522365391158
10006590,0.12443945757
10006591,0.600343977893
10006592,0.0650042824151
10006593,0.746862347579
10006595,0.200745355438
10006597,0.336622299924
10006603,0.675865466264
10006604,0.625506848971
10006606,0.624404694535
10006608,0.220811439676
10006614,0.210968906223
10006615,0.222437944968
10006617,0.72607273845
10006618,0.0765041399161
10006619,0.524424987423
10006620,0.893891121223
10006621,0.963600255823
10006625,0.466733546371
10006626,0.140961538654
10006627,0.0239083816738
10006631,0.391176975771
10006632,0.924768148407
10006633,0.927852678476
10006634,0.735264562979
10006635,0.542302089501
10006638,0.853165862199
10006642,0.368389498731
10006646,0.988806890691
10006650,0.969576445061
10006653,0.128286332973
10006654,0.69105308049
10006656,0.438429527222
10006658,0.0179650242079
10006659,0.911948373273
10006660,0.0849277955447
10006664,0.898997849227
10006666,0.64448174012
10006668,0.109378697308
10006669,0.776188113823
10006670,0.890083670647
10006671,0.958488385703
10006672,0.754172841357
10006673,0.284812749661
10006685,0.0989188327205
10006688,0.501383262163
10006690,0.271763020689
10006692,0.0653744749428
10006696,0.00940519588366
10006697,0.0857093714398
10006704,0.994222639281
10006709,0.404197389059
10006713,0.922414220915
10006715,0.115961800801
10006719,0.425267311226
10006722,0.0167800162078
10006723,0.205975759721
10006727,0.819135581871
10006730,0.766677083863
10006731,0.614786096181
10006740,0.11868599756
10006741,0.216054003341
10006743,0.0616316556343
10006744,0.212154419447
10006745,0.251880486606
10006746,0.618444358777
10006749,0.706413471312
10006753,0.787348482735
10006756,0.935878994478
10006759,0.623890171426
10006765,0.705969662169
10006766,0.275210235723
10006768,0.583397494434
10006773,0.470015004858
10006774,0.219962886838
10006777,0.878247186354
10006779,0.125073909874
10006781,0.182854485243
10006782,0.596390942889
10006784,0.177763415972
10006788,0.254552742266
10006790,0.353909979698
10006792,0.26199111582
10006793,0.78049787303
10006794,0.582507377304
10006797,0.557408625834
10006799,0.746920764508
10006801,0.127124075783
10006815,0.372044563347
10006818,0.10001614591
10006819,0.562659823017
10006823,0.0309655401522
10006824,0.323661751949
10006827,0.979759408817
10006828,0.0126061387359
10006829,0.906783141542
10006831,0.911988124334
10006840,0.957668735585
10006842,0.32213716517
10006846,0.0949333752266
10006861,0.00308208028574
10006868,0.543156581711
10006871,0.477556752647
10006873,0.556528738556
10006874,0.654320889048
10006876,0.246796779867
10006878,0.78413635535
10006879,0.414680483371
10006885,0.852648814052
10006887,0.0915536579322
10006889,0.468967747204
10006890,0.887717728738
10006894,0.412459230151
10006895,0.952496301795
10006898,0.5513147822
10006901,0.988146154704
10006902,0.0562717828782
10006905,0.858436377089
10006908,0.283629013465
10006910,0.509352109444
10006911,0.47391975267
10006913,0.268173885852
10006915,0.8954695632
10006916,0.0899982976411
10006917,0.263010071453
10006921,0.43062109103
10006928,0.707167971253
10006930,0.311831515047
10006933,0.181943986646
10006944,0.17812160057
10006946,0.983271687585
10006948,0.562201935583
10006950,0.270782199747
10006951,0.466070971815
10006952,0.410244051321
10006953,0.194269699547
10006956,0.289007582085
10006957,0.955962180927
10006960,0.483479772332
10006963,0.297182838748
10006964,0.860023430436
10006969,0.120243745069
10006970,0.737803095275
10006972,0.427850704147
10006974,0.0991688682693
10006975,0.22938987442
10006976,0.850353186892
10006977,0.294142623299
10006980,0.190855177911
10006983,0.587948769868
10006985,0.298019483415
10006988,0.59068226131
10006990,0.0537092097018
10006994,0.7252436487
10006995,0.653600272822
10006997,0.401418396636
10007000,0.530135613335
10007002,0.755370360243
10007004,0.669356737569
10007008,0.0663824941892
10007009,0.102120930652
10007010,0.576120922264
10007011,0.787304761017
10007015,0.394656319556
10007026,0.957743348824
10007033,0.311915666302
10007035,0.253569107176
10007040,0.221914693149
10007041,0.606334835882
10007046,0.0858134381775
10007048,0.302983384381
10007050,0.3167154998
10007056,0.181961925402
10007060,0.0133199116115
10007061,0.496341187737
10007070,0.393743328334
10007073,0.777286875119
10007074,0.382992014698
10007080,0.146518566446
10007083,0.931094025679
10007084,0.55021554131
10007087,0.600282541141
10007088,0.742254590442
10007090,0.401806267841
10007092,0.957010521605
10007093,0.0879689864387
10007094,0.751668725802
10007095,0.941877064186
10007101,0.396523421467
10007103,0.380674862929
10007107,0.326403250087
10007109,0.117969060282
10007118,0.957347062607
10007121,0.821426094648
10007127,0.508740188701
10007132,0.464062241158
10007135,0.210395062137
10007137,0.375235310528
10007144,0.377307895396
10007149,0.463515938894
10007152,0.021324453233
10007153,0.0423328229649
10007163,0.339422287831
10007166,0.298187933876
10007169,0.0485411893465
10007175,0.641802341294
10007177,0.506838436062
10007178,0.146326230239
10007180,0.863086898327
10007183,0.785095900134
10007184,0.29238660247
10007188,0.752378267555
10007190,0.645267843436
10007192,0.463450779541
10007193,0.433442147392
10007195,0.979603824438
10007197,0.426234749373
10007198,0.68237015145
10007200,0.13380209488
10007201,0.985299366944
10007207,0.310576232405
10007213,0.0780188421887
10007220,0.429470111375
10007221,0.893233424259
10007228,0.471078125538
10007229,0.933494739614
10007231,0.888388932809
10007236,0.661467215788
10007243,0.920301339841
10007244,0.728667054192
10007246,0.70127432643
10007247,0.225648014604
10007248,0.0257956212022
10007249,0.653205236167
10007250,0.525390130013
10007252,0.754873538607
10007253,0.918036075915
10007255,0.87466416688
10007260,0.880630054106
10007263,0.723837633153
10007267,0.956577941948
10007271,0.615354619838
10007272,0.139864034061
10007280,0.450555982
10007282,0.889115539754
10007283,0.497140026324
10007285,0.0728657573521
10007286,0.249592321094
10007295,0.159033105538
10007297,0.680692977309
10007299,0.6772318104
10007303,0.91471069108
10007306,0.492813999023
10007310,0.79957184427
10007313,0.024534064822
10007320,0.681851994992
10007325,0.532745150265
10007326,0.992707000349
10007329,0.729222777052
10007335,0.0963191120633
10007345,0.193877049832
10007347,0.640561080043
10007349,0.161687839112
10007351,0.858730013697
10007352,0.238263340576
10007354,0.734658883409
10007355,0.206113835423
10007356,0.742461117843
10007357,0.797987631011
10007362,0.392338010994
10007364,0.256568738309
10007366,0.957027580249
10007371,0.574139808457
10007372,0.548550016654
10007376,0.696154784185
10007377,0.678499016823
10007379,0.391750320164
10007383,0.944532149707
10007390,0.564430271362
10007397,0.682556008466
10007398,0.650032268264
10007399,0.350014818631
10007401,0.518409900876
10007402,0.294843930627
10007405,0.838905302739
10007409,0.0265271241128
10007413,0.912304442669
10007416,0.182095343179
10007424,0.923518832639
10007426,0.925331812346
10007427,0.663631596831
10007430,0.815266589588
10007432,0.155098330046
10007433,0.210538823585
10007434,0.689216333014
10007436,0.238420186221
10007437,0.52308321255
10007441,0.219697736219
10007446,0.66580553615
10007447,0.633200068431
10007448,0.658570388281
10007449,0.326796365652
10007451,0.959269287147
10007452,0.862272041911
10007455,0.890012750684
10007459,0.122440057554
10007460,0.133663795627
10007462,0.484839985817
10007463,0.212882768893
10007467,0.618669444026
10007468,0.732524743929
10007477,0.269314832458
10007480,0.343951050521
10007481,0.280120107667
10007485,0.0209518548421
10007486,0.332006748407
10007488,0.501118077958
10007490,0.656886784902
10007492,0.779515387893
10007493,0.415138340574
10007495,0.239857299997
10007497,0.566543244698
10007502,0.732746819208
10007503,0.97923987615
10007504,0.866884192061
10007505,0.21739148098
10007509,0.48635696246
10007510,0.21588115328
10007514,0.793996732447
10007515,0.457306396945
10007516,0.990716389298
10007517,0.372982393747
10007521,0.636481400921
10007522,0.878395116272
10007525,0.0913080476878
10007526,0.0210964084324
10007528,0.960632385204
10007529,0.223753773497
10007533,0.295406485293
10007535,0.778467178172
10007536,0.075131345548
10007538,0.483430909266
10007541,0.589568902258
10007542,0.546638907517
10007543,0.415224040482
10007544,0.917369329467
10007546,0.0306015064629
10007547,0.606972943239
10007550,0.486534124799
10007558,0.424454968658
10007559,0.996642137657
10007563,0.604617538566
10007564,0.0247347577828
10007569,0.798260654214
10007571,0.295726207352
10007573,0.434295566131
10007578,0.228278432406
10007579,0.063887396002
10007580,0.730551759884
10007589,0.41556228447
10007590,0.254213293104
10007597,0.250449368597
10007598,0.528153217971
10007600,0.0576492494482
10007603,0.658342972544
10007609,0.414426471325
10007611,0.500785877485
10007613,0.457324894744
10007614,0.75412575166
10007617,0.685942034539
10007619,0.502410060944
10007621,0.750461538803
10007622,0.863561351387
10007624,0.465687726961
10007627,0.264218500863
10007629,0.795013802281
10007632,0.512565789582
10007633,0.214279646344
10007639,0.828229213883
10007642,0.390438907709
10007644,0.290177272021
10007646,0.162946304944
10007649,0.241593147607
10007662,0.270845506545
10007663,0.342265124822
10007665,0.00762615057424
10007667,0.665873435326
10007668,0.875123818879
10007669,0.608521653311
10007674,0.260475153633
10007677,0.868638700221
10007679,0.504749924946
10007687,0.211012134276
10007691,0.248951464675
10007693,0.577830668661
10007694,0.859722686138
10007695,0.269396288443
10007700,0.302030124321
10007701,0.876501803114
10007702,0.682955558671
10007704,0.637942534534
10007706,0.618229380624
10007709,0.650087785966
10007713,0.813349330826
10007720,0.83860075677
10007724,0.7670023121
10007726,0.504054231779
10007727,0.413850916017
10007728,0.119109383464
10007731,0.9954747337
10007733,0.131238164885
10007741,0.702181607879
10007744,0.0537979644634
10007745,0.712476169608
10007746,0.171512916102
10007747,0.274865065036
10007759,0.190682103093
10007761,0.483423502159
10007764,0.591757265795
10007765,0.438124013029
10007766,0.729823960349
10007767,0.815579222339
10007777,0.196896184598
10007780,0.890669246666
10007781,0.413820512122
10007783,0.257782494494
10007785,0.175967528267
10007786,0.0200696236728
10007789,0.416826969457
10007791,0.000164528563022
10007794,0.454012589896
10007796,0.179886670544
10007797,0.215095334039
10007798,0.786284338556
10007802,0.77416057366
10007805,0.673042537653
10007807,0.710062842324
10007808,0.802710765825
10007813,0.436730557299
10007815,0.724981000368
10007817,0.18631665038
10007818,0.605528617234
10007824,0.0083319067862
10007826,0.775536534654
10007827,0.00377565643978
10007832,0.451794163051
10007835,0.172528749915
10007837,0.654693235418
10007841,0.956523658451
10007842,0.404950503416
10007844,0.196991994052
10007847,0.68803632043
10007848,0.871853379025
10007849,0.678241917822
10007853,0.31963894771
10007854,0.180529376707
10007857,0.591229373381
10007858,0.499796129288
10007862,0.441601121265
10007865,0.0578405225078
10007867,0.00468021034733
10007871,0.223637921443
10007873,0.61771702234
10007875,0.487257459522
10007879,0.00126926345997
10007881,0.396076070122
10007889,0.645975501709
10007891,0.147233153964
10007902,0.885975485414
10007913,0.776492084468
10007915,0.516641605796
10007916,0.867895794921
10007919,0.398661921226
10007920,0.45885818103
10007922,0.845096596584
10007923,0.452928062216
10007924,0.0605016325018
10007925,0.859217159784
10007926,0.602530299432
10007931,0.0390013523607
10007932,0.331111632475
10007936,0.763113207561
10007937,0.395251633011
10007940,0.00909276895548
10007941,0.0349404554357
10007942,0.741232555452
10007944,0.752981927362
10007949,0.791785248754
10007951,0.533214867156
10007952,0.346958434416
10007953,0.235500966495
10007957,0.132255350552
10007962,0.0337017612577
10007965,0.869983410617
10007967,0.797898495414
10007968,0.851415761188
10007973,0.0923115022849
10007976,0.545825583383
10007977,0.183578647408
10007979,0.194118174356
10007980,0.541195911337
10007981,0.228688611738
10007983,0.435423005256
10007988,0.966662874276
10007991,0.932590667887
10007996,0.364813666683
10008001,0.454567033982
10008002,0.98851209527
10008005,0.299471447708
10008007,0.58310763652
10008013,0.462490700378
10008021,0.335141517027
10008022,0.144997971852
10008025,0.704582619788
10008026,0.95521457592
10008027,0.418675330664
10008028,0.242757449928
10008029,0.640300658063
10008032,0.108183717454
10008041,0.6677416464
10008043,0.00214954664404
10008044,0.53641048792
10008046,0.783737882319
10008047,0.828131269683
10008048,0.743038766455
10008051,0.8107266113
10008054,0.0429021553087
10008058,0.590052683219
10008060,0.876587614987
10008062,0.972670654791
10008068,0.57029235845
10008084,0.117956921432
10008085,0.398955463064
10008087,0.0241247043292
10008088,0.497455518189
10008093,0.547307104762
10008094,0.866830335059
10008095,0.00953106296073
10008097,0.346533969582
10008098,0.615221152623
10008099,0.655414437521
10008100,0.0181297440152
10008106,0.0626207137214
10008109,0.886776393797
10008114,0.931759737525
10008115,0.867692953421
10008118,0.546840678981
10008120,0.929764814958
10008128,0.992685015984
10008129,0.633545502145
10008130,0.73460522795
10008132,0.451670338606
10008133,0.674387491502
10008134,0.476777502219
10008135,0.815533177721
10008137,0.856827847946
10008144,0.219517237435
10008150,0.574724922872
10008158,0.987206560392
10008159,0.54932244665
10008160,0.850572521876
10008162,0.882719760039
10008163,0.30167234902
10008168,0.702786600965
10008169,0.445400316061
10008170,0.182016519802
10008176,0.476952158554
10008177,0.566746116763
10008182,0.617215573093
10008186,0.865008063701
10008188,0.763521246963
10008189,0.0326728252594
10008190,0.120224196256
10008193,0.638617978297
10008197,0.233630066687
10008199,0.867273663549
10008203,0.292142335892
10008204,0.49344586774
10008205,0.214904822026
10008207,0.243221523049
10008211,0.451121471806
10008215,0.765483385398
10008216,0.931567250948
10008217,0.802975852998
10008220,0.619187033232
10008221,0.857345524896
10008222,0.29100506886
10008223,0.465189413317
10008227,0.770206071715
10008230,0.835487723754
10008233,0.850215920468
10008234,0.626915085105
10008236,0.744374571902
10008238,0.125101520748
10008242,0.323283205009
10008243,0.113169766278
10008252,0.178156257929
10008256,0.944752704408
10008266,0.277932219782
10008268,0.687438965722
10008269,0.410562610656
10008274,0.79455863094
10008275,0.726319759252
10008281,0.362641985165
10008282,0.617046480773
10008287,0.762574667231
10008289,0.393990213484
10008293,0.364952837481
10008301,0.0812808998938
10008302,0.733834570963
10008304,0.817458129789
10008305,0.049301789988
10008306,0.286043610312
10008314,0.95782239096
10008315,0.474825336685
10008317,0.00336765329976
10008320,0.898884625784
10008322,0.386475463906
10008324,0.226174937437
10008325,0.981780755065
10008329,0.331695884683
10008333,0.753272319505
10008335,0.0697663069608
10008338,0.367814818716
10008340,0.954750004374
10008342,0.00852355840735
10008347,0.968360784916
10008359,0.249794652537
10008360,0.92471067663
10008361,0.568471569541
10008364,0.577828609352
10008370,0.849130232612
10008371,0.914106933147
10008376,0.578468184229
10008381,0.0406298401369
10008382,0.539770171187
10008383,0.078898614897
10008384,0.0688320847249
10008390,0.222164078041
10008391,0.999401564311
10008395,0.430344909242
10008398,0.534601083992
10008399,0.844488789741
10008401,0.7334217833
10008403,0.246538293572
10008405,0.211164914221
10008408,0.592670141775
10008409,0.491871084324
10008415,0.314978560326
10008419,0.899539541452
10008420,0.824291659432
10008428,0.686760241326
10008429,0.176552696288
10008432,0.151037285179
10008435,0.798578045543
10008438,0.447522766651
10008440,0.336480183503
10008444,0.837044095693
10008448,0.117189542108
10008451,0.910594716035
10008452,0.45675933785
10008453,0.68759839324
10008454,0.307826750392
10008457,0.183275695216
10008459,0.111950054182
10008460,0.683210779607
10008464,0.364718714689
10008465,0.620959454926
10008467,0.694103610051
10008468,0.114209720799
10008469,0.910126028967
10008471,0.579487580701
10008473,0.916807279477
10008474,0.0147563310601
10008475,0.748305346674
10008476,0.450757879239
10008478,0.560921712093
10008479,0.503778553672
10008481,0.381536806961
10008490,0.90373084074
10008493,0.921928328591
10008494,0.718800567504
10008499,0.417900331831
10008500,0.0744884978409
10008501,0.0697308698763
10008502,0.166398450235
10008503,0.1909952585
10008504,0.930833082295
10008506,0.516584732662
10008507,0.135860073845
10008508,0.676631643016
10008509,0.119622795185
10008515,0.0768579944751
10008516,0.162079083799
10008519,0.272442945415
10008522,0.0786609467844
10008523,0.326991468426
10008529,0.439287792793
10008532,0.272505963578
10008536,0.728587570765
10008538,0.99980138713
10008539,0.301532649636
10008540,0.149554561134
10008541,0.12388792318
10008547,0.234846242867
10008548,0.788036849358
10008554,0.261348808669
10008556,0.648643527399
10008561,0.15318089736
10008562,0.994739743718
10008563,0.520692818722
10008565,0.397629740329
10008567,0.240268277916
10008568,0.0845763887423
10008569,0.297734342138
10008572,0.267854711738
10008575,0.543655956337
10008582,0.292011685733
10008583,0.386804557435
10008585,0.494490241044
10008586,0.28538832257
10008587,0.11243503916
10008588,0.132395426026
10008589,0.158573468102
10008590,0.417370663777
10008592,0.116918158528
10008595,0.484413844664
10008600,0.699709902982
10008601,0.3591745092
10008603,0.141139650507
10008604,0.0679231815817
10008610,0.200309402472
10008620,0.252222405648
10008627,0.251500067453
10008628,0.477022141639
10008633,0.422651157071
10008638,0.584886703305
10008640,0.871385139223
10008650,0.959886600947
10008651,0.37265777482
10008652,0.49421687316
10008653,0.0589637650233
10008654,0.897725224358
10008656,0.856290181851
10008657,0.226501943957
10008664,0.207782083844
10008665,0.353392805885
10008666,0.683087934787
10008668,0.724699519655
10008672,0.613581665347
10008673,0.697405705072
10008676,0.838785855988
10008677,0.688077403497
10008678,0.955043045653
10008682,0.500171267054
10008685,0.934500416357
10008686,0.901099424847
10008689,0.290454200511
10008692,0.0996684185436
10008696,0.155878453381
10008698,0.957901068824
10008699,0.401782754232
10008701,0.268115000607
10008703,0.967732722423
10008704,0.290591190841
10008705,0.173450546355
10008708,0.958771675668
10008714,0.960540366743
10008716,0.354514432134
10008723,0.0453774269628
10008725,0.120110087798
10008727,0.105764375812
10008731,0.896924605871
10008732,0.58067480245
10008735,0.259605476542
10008736,0.625818442649
10008737,0.0236374767822
10008739,0.182459608477
10008742,0.354033541914
10008745,0.314379552616
10008747,0.570637317679
10008748,0.252298017712
10008749,0.944841321319
10008752,0.56140138758
10008757,0.186888935138
10008760,0.44290181289
10008762,0.228493487927
10008764,0.189437867628
10008766,0.679356349018
10008768,0.172730938546
10008769,0.908344596791
10008771,0.972493612096
10008773,0.86520250876
10008777,0.9079768155
10008782,0.0962561949827
10008784,0.945523644668
10008789,0.350496774214
10008791,0.159627780098
10008796,0.189429976322
10008800,0.544539408361
10008806,0.12647954686
10008816,0.954624517525
10008817,0.940927746721
10008818,0.392989695754
10008821,0.561844956445
10008822,0.095769514296
10008825,0.383795952717
10008827,0.671164311497
10008830,0.525329196685
10008833,0.856802269418
10008835,0.563708005347
10008836,0.884402462427
10008837,0.89883579205
10008841,0.879408227119
10008847,0.328372313576
10008848,0.994686870938
10008851,0.620425240297
10008852,0.59831616202
10008853,0.533480003492
10008854,0.924711106889
10008856,0.233503958091
10008860,0.65555269165
10008864,0.716772999862
10008869,0.955791276413
10008870,0.825538705181
10008872,0.265214395619
10008878,0.195825601754
10008879,0.803623815689
10008880,0.70179250957
10008881,0.904351182671
10008884,0.217627716567
10008890,0.0649755268866
10008893,0.896905693802
10008895,0.397840661387
10008902,0.279650320488
10008903,0.574961734384
10008905,0.138498015469
10008910,0.618304006417
10008913,0.91417556629
10008915,0.418201963062
10008916,0.283967676526
10008921,0.53856936625
10008922,0.737246763455
10008924,0.354565785822
10008925,0.735529162686
10008926,0.706590028063
10008931,0.336738325986
10008933,0.27777746407
10008934,0.130479950203
10008936,0.651901511926
10008938,0.669224965829
10008941,0.480586202649
10008943,0.590194866893
10008945,0.267368065612
10008953,0.280060251319
10008957,0.233211574699
10008958,0.341555062617
10008959,0.549781431764
10008964,0.833950207431
10008967,0.142220450376
10008968,0.542710503077
10008971,0.131040070947
10008972,0.288911483706
10008975,0.907052273451
10008980,0.160287031169
10008981,0.540188553706
10008985,0.257677045485
10008986,0.221096647533
10008990,0.58284692289
10008991,0.911967368633
10008992,0.831776417285
10008997,0.569225752199
10009001,0.298523514618
10009002,0.901385407056
10009014,0.38929498182
10009015,0.265939815463
10009019,0.272598200147
10009020,0.0255525413209
10009021,0.280930871405
10009023,0.0757932360517
10009024,0.0948901381437
10009028,0.480887353927
10009030,0.0312887600879
10009031,0.960298017684
10009032,0.379758041977
10009035,0.390803363023
10009036,0.416880628276
10009037,0.274247834927
10009038,0.805188552346
10009039,0.750182006802
10009042,0.139801751977
10009043,0.165073086779
10009046,0.429943976997
10009047,0.298750896942
10009048,0.776231091678
10009051,0.0632632946573
10009056,0.946334979623
10009057,0.503201814381
10009061,0.581708633718
